matched_index_id,historical_source_run_id,shared_construction_id,axis1_record_id,axis2_record_id,dataset_id,method_id,noise_sigma,replicate_id,clean_dataset_hash,perturbed_dataset_hash,evidence_role
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep03,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep03,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep03,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep03,unit_circle_S1,f_mapper,0.1,3,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,1cbdb0c5db64e0a884c08ef8d1c0132acd005a2cac428865801f8fc1ffd2901c,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep04,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep04,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep04,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep04,unit_circle_S1,conventional,0.1,4,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,4d83f9bbcb0ead7a3c7f3b5a35ad4d81276a84eed68e2ec2ee82f3c80b30cc48,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep04,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep04,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep04,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep04,unit_circle_S1,f_mapper,0.1,4,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,4d83f9bbcb0ead7a3c7f3b5a35ad4d81276a84eed68e2ec2ee82f3c80b30cc48,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep05,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep05,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep05,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep05,unit_circle_S1,conventional,0.1,5,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,a43a522e73ebfd10267b66a7e589120a5e1d112b65881db23d3715c3db4dcf67,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep05,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep05,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep05,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep05,unit_circle_S1,f_mapper,0.1,5,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,a43a522e73ebfd10267b66a7e589120a5e1d112b65881db23d3715c3db4dcf67,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep06,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep06,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep06,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep06,unit_circle_S1,conventional,0.1,6,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,4c6edd4cd74cf93db436927452a862a834dd9899ea1b229c90669fcc912853a4,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep06,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep06,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep06,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep06,unit_circle_S1,f_mapper,0.1,6,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,4c6edd4cd74cf93db436927452a862a834dd9899ea1b229c90669fcc912853a4,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep07,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep07,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep07,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep07,unit_circle_S1,conventional,0.1,7,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,71c760bbcad8ea42fb1fbd4998c9c876b82e25d6ecf58ed4b6e4b4db30c57a84,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep07,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep07,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep07,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep07,unit_circle_S1,f_mapper,0.1,7,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,71c760bbcad8ea42fb1fbd4998c9c876b82e25d6ecf58ed4b6e4b4db30c57a84,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep08,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep08,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep08,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep08,unit_circle_S1,conventional,0.1,8,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,2fd6e165ff2c455b78a9e0e569ec0679143dc675c3e95d21cb89528f2e497d56,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep08,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep08,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep08,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep08,unit_circle_S1,f_mapper,0.1,8,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,2fd6e165ff2c455b78a9e0e569ec0679143dc675c3e95d21cb89528f2e497d56,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep09,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep09,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep09,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep09,unit_circle_S1,conventional,0.1,9,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,ff13279cd376a3c86a7d265414c52633e2b39085b845bfd5fb6769a9dae920ff,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep09,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep09,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep09,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep09,unit_circle_S1,f_mapper,0.1,9,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,ff13279cd376a3c86a7d265414c52633e2b39085b845bfd5fb6769a9dae920ff,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep10,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep10,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep10,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep10,unit_circle_S1,conventional,0.1,10,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,781b9637e1b39eead8754269e6bf31897088d07da23363f62c551d436a78dbff,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep10,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep10,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep10,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep10,unit_circle_S1,f_mapper,0.1,10,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,781b9637e1b39eead8754269e6bf31897088d07da23363f62c551d436a78dbff,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep11,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep11,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep11,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep11,unit_circle_S1,conventional,0.1,11,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,cb95fb41b1c996664c2402aa9c38363832b7614eab5ad5cfa8f40ddbb9373b83,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep11,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep11,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep11,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep11,unit_circle_S1,f_mapper,0.1,11,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,cb95fb41b1c996664c2402aa9c38363832b7614eab5ad5cfa8f40ddbb9373b83,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep12,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep12,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep12,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep12,unit_circle_S1,conventional,0.1,12,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,cc2b4ae6a4a8c118a573590efc02e0da7107ad66083d69f431af8ea0fa47bf52,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep12,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep12,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep12,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep12,unit_circle_S1,f_mapper,0.1,12,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,cc2b4ae6a4a8c118a573590efc02e0da7107ad66083d69f431af8ea0fa47bf52,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep13,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep13,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep13,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep13,unit_circle_S1,conventional,0.1,13,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,64d717171e5a62e86b5431a42810fda597aeeafa0f209c244310faebf9a554ac,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep13,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep13,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep13,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep13,unit_circle_S1,f_mapper,0.1,13,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,64d717171e5a62e86b5431a42810fda597aeeafa0f209c244310faebf9a554ac,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep14,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep14,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep14,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep14,unit_circle_S1,conventional,0.1,14,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,524b4bfea658a764106c9958308e0f26a16b1325d995ec95f692d827e48adad5,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep14,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep14,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep14,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep14,unit_circle_S1,f_mapper,0.1,14,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,524b4bfea658a764106c9958308e0f26a16b1325d995ec95f692d827e48adad5,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep15,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep15,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep15,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep15,unit_circle_S1,conventional,0.1,15,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,3f32c51b3d6836998aeab496a57114ffb1f2ac1d8b23f1ae69b68f86f6d8d452,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep15,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep15,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep15,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep15,unit_circle_S1,f_mapper,0.1,15,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,3f32c51b3d6836998aeab496a57114ffb1f2ac1d8b23f1ae69b68f86f6d8d452,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep16,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep16,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep16,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep16,unit_circle_S1,conventional,0.1,16,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,e9ab1305586908ad268ae3b84293ae0b8fd0f7c74b2caa1a8fdbaf142d39cde6,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep16,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep16,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep16,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep16,unit_circle_S1,f_mapper,0.1,16,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,e9ab1305586908ad268ae3b84293ae0b8fd0f7c74b2caa1a8fdbaf142d39cde6,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep17,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep17,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep17,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep17,unit_circle_S1,conventional,0.1,17,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,c1c879a14c215463fb9b234e8b80c130b65bd9aa736c014d8302c4625c9af53d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep17,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep17,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep17,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep17,unit_circle_S1,f_mapper,0.1,17,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,c1c879a14c215463fb9b234e8b80c130b65bd9aa736c014d8302c4625c9af53d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep18,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep18,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep18,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep18,unit_circle_S1,conventional,0.1,18,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,b03f71531a4389f6a092167b84f861942b92024b47794a79fd090b9e01969198,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep18,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep18,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep18,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep18,unit_circle_S1,f_mapper,0.1,18,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,b03f71531a4389f6a092167b84f861942b92024b47794a79fd090b9e01969198,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep19,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep19,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep19,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep19,unit_circle_S1,conventional,0.1,19,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,6ec440310b1103795da457d53cf8b30a90e000cebcdc73b15c764564d68792a9,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep19,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep19,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep19,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep19,unit_circle_S1,f_mapper,0.1,19,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,6ec440310b1103795da457d53cf8b30a90e000cebcdc73b15c764564d68792a9,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep20,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep20,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep20,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep20,unit_circle_S1,conventional,0.1,20,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,e1733e9d90e27c67d8d695822c75e2432850ba7f2f4b9eab489597c635a1125a,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep20,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep20,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep20,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep20,unit_circle_S1,f_mapper,0.1,20,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,e1733e9d90e27c67d8d695822c75e2432850ba7f2f4b9eab489597c635a1125a,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep21,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep21,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep21,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep21,unit_circle_S1,conventional,0.1,21,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,b94061e690496fe0e02e23a780d282e77443654b2b5b29498daac90c51cff391,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep21,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep21,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep21,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep21,unit_circle_S1,f_mapper,0.1,21,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,b94061e690496fe0e02e23a780d282e77443654b2b5b29498daac90c51cff391,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep22,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep22,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep22,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep22,unit_circle_S1,conventional,0.1,22,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,b57dae0672160f110d60dea11142abbc9e7e8bfe61ff5341ac38b485519fc1aa,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep22,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep22,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep22,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep22,unit_circle_S1,f_mapper,0.1,22,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,b57dae0672160f110d60dea11142abbc9e7e8bfe61ff5341ac38b485519fc1aa,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep23,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep23,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep23,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep23,unit_circle_S1,conventional,0.1,23,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,ab8f44858d0f4a10b5549ac876a41f591bf9cdd2a2dcd3305c963db19a5c0ec1,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep23,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep23,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep23,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep23,unit_circle_S1,f_mapper,0.1,23,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,ab8f44858d0f4a10b5549ac876a41f591bf9cdd2a2dcd3305c963db19a5c0ec1,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep24,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep24,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep24,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep24,unit_circle_S1,conventional,0.1,24,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,73db274ba0f1857fde4803e0caddc2d95e307dfaebf87a10c0606a27edbc58a7,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep24,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep24,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep24,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep24,unit_circle_S1,f_mapper,0.1,24,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,73db274ba0f1857fde4803e0caddc2d95e307dfaebf87a10c0606a27edbc58a7,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep25,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep25,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep25,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep25,unit_circle_S1,conventional,0.1,25,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,55e9c0474a196ffe16591a99f82a6b8bf1bdb5b45ecec16a382c2ed71082438e,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep25,M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep25,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep25,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep25,unit_circle_S1,f_mapper,0.1,25,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,55e9c0474a196ffe16591a99f82a6b8bf1bdb5b45ecec16a382c2ed71082438e,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep26,M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep26,,HISTORICAL_AXIS1__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep26,AXIS2__N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep26,unit_circle_S1,conventional,0.1,26,6950bef979837cbe5a152ccfaca96d55cf83ab99d69dfc9894e64857a7769d6e,e811ab07fa68db52c88ed2c6a442879d8941b8fd48a899fde43eb53e8b0a5e20,retrospective_axis2_derivation
